,loan_start,interest_rate_yearly,total,principal,interest,minimum_monthly_payment,additional_payment,loan_end
166,2503447.1385393757,0.05495,20757.10886224506,3914.852742560972,11463.701688561558,378.5544311225294,5000,2494153.7313656923
167,2494153.7313656923,0.05495,20757.10886224506,3957.408802910464,11421.145628212065,378.5544311225294,5000,2484817.7681316594
168,2484817.7681316594,0.05495,19979.513978198447,3601.119281628893,11378.394696569556,0.0,5000,2476216.6488500303
169,2476216.6488500303,0.05495,19979.513978198447,3640.505240339353,11339.008737859096,0.0,5000,2467576.143609691
170,2467576.143609691,0.05495,19979.513978198447,3680.0715539190733,11299.442424279376,0.0,5000,2458896.072055772
171,2458896.072055772,0.05495,19979.513978198447,3719.81904824306,11259.694929955389,0.0,5000,2450176.253007529
172,2450176.253007529,0.05495,19979.513978198447,3759.7485529681417,11219.765425230307,0.0,5000,2441416.5044545606
173,2441416.5044545606,0.05495,19979.513978198447,3799.8609015502752,11179.653076648174,0.0,5000,2432616.64355301
174,2432616.64355301,0.05495,19979.513978198447,3840.1569312619577,11139.357046936491,0.0,5000,2423776.486621748
175,2423776.486621748,0.05495,19979.513978198447,3880.6374832096953,11098.876494988754,0.0,5000,2414895.8491385384
176,2414895.8491385384,0.05495,19979.513978198447,3921.3034023515593,11058.21057584689,0.0,5000,2405974.5457361867
177,2405974.5457361867,0.05495,19979.513978198447,3962.155537514829,11017.35844068362,0.0,5000,2397012.3901986717
178,2397012.3901986717,0.05495,19979.513978198447,4003.1947414136994,10976.31923678475,0.0,5000,2388009.195457258
179,2388009.195457258,0.05495,19979.513978198447,4044.421870667091,10935.092107531358,0.0,5000,2378964.773586591
180,2378964.773586591,0.05495,19601.822457711118,3708.1462653291874,10893.676192381929,0.0,5000,2370256.6273212614
181,2370256.6273212614,0.05495,19601.822457711118,3748.02231843584,10853.800139275276,0.0,5000,2361508.6050028256
182,2361508.6050028256,0.05495,19601.822457711118,3788.0809706356777,10813.741487075438,0.0,5000,2352720.52403219
183,2352720.52403219,0.05495,19601.822457711118,3828.323058080381,10773.499399630735,0.0,5000,2343892.2009741096
184,2343892.2009741096,0.05495,19601.822457711118,3868.749420750506,10733.07303696061,0.0,5000,2335023.451553359
185,2335023.451553359,0.05495,19601.822457711118,3909.3609024730267,10692.46155523809,0.0,5000,2326114.0906508863
186,2326114.0906508863,0.05495,19601.822457711118,3950.158350938933,10651.664106772183,0.0,5000,2317163.9322999474
187,2317163.9322999474,0.05495,19601.822457711118,3991.1426177209414,10610.679839990175,0.0,5000,2308172.7896822263
188,2308172.7896822263,0.05495,19601.822457711118,4032.3145582912566,10569.50789941986,0.0,5000,2299140.475123935
189,2299140.475123935,0.05495,19601.822457711118,4073.6750320394312,10528.147425671685,0.0,5000,2290066.8000918953
190,2290066.8000918953,0.05495,19601.822457711118,4115.2249022903125,10486.597555420803,0.0,5000,2280951.575189605
191,2280951.575189605,0.05495,19601.822457711118,4156.965036322052,10444.857421389064,0.0,5000,2271794.610153283
192,2271794.610153283,0.05495,19216.743968118324,3813.817815791419,10402.926152326907,0.0,5000,2262980.7923374916
193,2262980.7923374916,0.05495,19216.743968118324,3854.1777565395623,10362.566211578764,0.0,5000,2254126.614580952
194,2254126.614580952,0.05495,19216.743968118324,3894.7225121830506,10322.021455935275,0.0,5000,2245231.892068769
